NUM_ID,NAME,SQL_TEXT,FREQUENCY,CATEGORY_ID,EMAIL_TO,STATE,ALERT_GROUP_ID,BRANCH_CODE,TYPE_ID,RISK_RATING_ID,FIRST_LINE_OWNER,SECOND_LINE_OWNER,FIRST_OWNER_ID,POLICY_ID,SECOND_OWNER_ID,APPROVER_ID,APPROVED_AT,USER_ID,CREATED_AT,NARRATION
17621,Amount in words differs from figure,,,1.0,,active,,00001,448.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
17624,Instruction not signature verified,,,1.0,,active,,00001,448.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
18919,Valid ID not validated,,,1.0,,active,,00001,311.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
18922,KYC/EDD signed off by one person,,,1.0,,active,,00001,311.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
18926,Wrong Account,,,1.0,,active,,00001,311.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
17638,Instruction not sv,,,1.0,,active,,00001,448.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
17641,No amount in words,,,1.0,,active,,00001,448.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
17643,transaction of 10m and above without RBH approval,,,1.0,,active,,00001,448.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
17645,Wrong posting,,,1.0,,active,,00001,448.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
17648,Amount wrongly posted,,,1.0,,active,,00001,448.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
17651,Deposit receipt printout not signed by the customer,,,1.0,,active,,00001,448.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
17656,Wrong Account,,,1.0,,active,,00001,448.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
17659,Duplicate Transaction,,,1.0,,active,,00001,448.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
17662,Instrument not sv,,,1.0,,active,,00001,448.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
17665,No customers request,,,1.0,,active,,00001,448.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
18582,Asset movement register not updated,,,1.0,,active,,00001,454.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
17022,Wrong Date on instrument,,,1.0,,active,,00001,340.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
17025,Documentation,,,1.0,,active,,00001,261.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
17027,Invalid Cheque,,,1.0,,active,,00001,261.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
17029,Wrong Return Chq Reason,,,1.0,,active,,00001,261.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
17032,Missing/Delayed Tickets,,,1.0,,active,,00001,261.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
17034,Cheque paid but not confirmed.,,,1.0,,active,,00001,261.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
17037,Wrong/Incomplete Transfer Details,,,1.0,,active,,00001,440.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
17039,HOP Ledger proof/reconciliation not carried out,,,1.0,,active,,00001,440.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
17041,Instruction not sv,,,1.0,,active,,00001,440.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
17044,Long Outstanding Balance,,,1.0,,active,,00001,440.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
17047,Incomplete Transaction,,,1.0,,active,,00001,261.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
17049,Delayed Response to Audit  enquiry/request,,,1.0,,active,,00001,262.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
17052,Limit Breach,,,1.0,,active,,00001,261.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
17054,Signature Verification Incomplete,,,1.0,,active,,00001,312.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
17056,Documentation issues,,,1.0,,active,,00001,312.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
17059,Documentation,,,1.0,,active,,00001,441.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
17061,FD Rate Abnormal,,,1.0,,active,,00001,441.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
19997,Wrong deposit rate or tenor set up,,,1.0,,active,,00001,462.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
20000,No e-mail address/Indemnity for fixed Deposit,,,1.0,,active,,00001,462.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
20004,Wrong Date on instrument,,,1.0,,active,,00001,462.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
20007,Stale Instruction,,,1.0,,active,,00001,462.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
20011,No Postage stamp on customers instruction,,,1.0,,active,,00001,462.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
20014,Wrong Scheme,,,1.0,,active,,00001,462.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
20017,Incomplete Transaction,,,1.0,,active,,00001,462.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
20021,Value Dating,,,1.0,,active,,00001,462.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
20023,Instruction not treated,,,1.0,,active,,00001,462.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
20028,Documentation,,,1.0,,active,,00001,462.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
20033,Wrong Account,,,1.0,,active,,00001,438.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
20036,Wrong amount charged,,,1.0,,active,,00001,438.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
20038,Wrong Date on instrument,,,1.0,,active,,00001,438.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
20043,No dual sign off on exchange ticket,,,1.0,,active,,00001,438.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
19384,Loss of Income,,,1.0,,active,,00001,279.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
19386,Triplicate Cash Exchange Ticket not properly distributed,,,1.0,,active,,00001,279.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
19391,Amount wrongly posted,,,1.0,,active,,00001,279.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
19393,boxed cash not in vault,,,1.0,,active,,00001,279.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
19617,No cash analysis,,,1.0,,active,,00001,280.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
19621,Wrong Beneficiary Details,,,1.0,,active,,00001,280.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
19622,Wrong Execution,,,1.0,,active,,00001,280.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
19625,Counter cheque issued without registering it,,,1.0,,active,,00001,280.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
19627,Customer or Third party Means of ID or BVN not validated,,,1.0,,active,,00001,280.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
19630,Instrument not signature verified,,,1.0,,active,,00001,280.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
19632,Invalid Cheque,,,1.0,,active,,00001,280.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
19635,UV light not functional,,,1.0,,active,,00001,280.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
19637,Wrong Classification,,,1.0,,active,,00001,280.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
19640,Cheque number still active,,,1.0,,active,,00001,280.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
19642,Cheque with Banks old logo,,,1.0,,active,,00001,280.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
19643,Confirmation process not satisfactory,,,1.0,,active,,00001,280.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
19646,Limit Breach,,,1.0,,active,,00001,280.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
19648,No approval from RBH for late closure of Branch,,,1.0,,active,,00001,280.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
19650,Over the counter limit breach,,,1.0,,active,,00001,280.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
19652,Tellers stamp not ok or not in line with the tellers,,,1.0,,active,,00001,280.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
19655,Amount wrongly posted,,,1.0,,active,,00001,280.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
19657,No deposit printed for cash lodgement,,,1.0,,active,,00001,280.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
19659,Tellers till not balanced with the system,,,1.0,,active,,00001,280.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
19663,Charges not taken,,,1.0,,active,,00001,280.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
19664,Instruction not sv,,,1.0,,active,,00001,280.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
19666,No authority letter for third party collection,,,1.0,,active,,00001,280.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
19670,System failure,,,1.0,,active,,00001,280.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
19673,Wrong timestamp date,,,1.0,,active,,00001,280.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
19676,Cash Analysis,,,1.0,,active,,00001,280.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
19678,Encasher not uploaded,,,1.0,,active,,00001,280.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
19683,No signature verification,,,1.0,,active,,00001,280.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
19685,RM ackowledgment copy not signature verified,,,1.0,,active,,00001,280.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
19691,Missing/Delayed Tickets,,,1.0,,active,,00001,302.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
19694,No date on instrument,,,1.0,,active,,00001,302.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
19697,Charges not taken,,,1.0,,active,,00001,302.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
19701,No valid ID for third party withdrawal,,,1.0,,active,,00001,302.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
18693,Wrong/Incomplete Transfer Details,,,1.0,,active,,00001,297.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
18695,Culture,,,1.0,,active,,00001,377.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
18700,Rate Code,,,1.0,,active,,00001,377.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
18703,No Integrity test within the quarter,,,1.0,,active,,00001,396.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
18706,Alteration not Signed,,,1.0,,active,,00001,396.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
18709,Register tore and not adequately kept,,,1.0,,active,,00001,396.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
18711,Wrong Execution,,,1.0,,active,,00001,396.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
18714,No evidence of query on Failed integrity test,,,1.0,,active,,00001,396.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
18928,Customers information on system differs from file,,,1.0,,active,,00001,311.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
18931,No BL concurrence for the account to be closed,,,1.0,,active,,00001,311.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
18934,Instruction not timestamped,,,1.0,,active,,00001,311.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
18936,KYC not signed by BL/Account officer,,,1.0,,active,,00001,311.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
18939,Adequate light in the vault,,,1.0,,active,,00001,320.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
18942,Cash Analysis,,,1.0,,active,,00001,320.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
18944,Manual debits into customers account,,,1.0,,active,,00001,320.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
18947,Tellers register not signed by the Cash officer,,,1.0,,active,,00001,320.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
18949,Unauthorized Transaction,,,1.0,,active,,00001,320.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
18951,Vault register not signed by HOP and Cash officer,,,1.0,,active,,00001,320.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
18952,Vault Register torn and looking bad,,,1.0,,active,,00001,320.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
18955,ATM amount posted and amount recorded,,,1.0,,active,,00001,320.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
18958,No Cash Officer sign off on all STC cash deposit slip and register,,,1.0,,active,,00001,320.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
18960,Teller proof not updated,,,1.0,,active,,00001,320.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
18962,Vault combination not used,,,1.0,,active,,00001,320.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
18965,Dual control not observed,,,1.0,,active,,00001,320.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
18968,Signature Verification Incomplete,,,1.0,,active,,00001,320.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
18970,Tellers till not balanced with the system,,,1.0,,active,,00001,320.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
18971,Wrong Classification,,,1.0,,active,,00001,320.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
18974,Cash suppression by tellers,,,1.0,,active,,00001,320.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
18976,No analysis on vault exchange ticket,,,1.0,,active,,00001,320.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
18978,structural defect,,,1.0,,active,,00001,320.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
18980,Teller proof not done,,,1.0,,active,,00001,320.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
18981,Time Stampimg,,,1.0,,active,,00001,320.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
18987,Missing/Delayed Tickets,,,1.0,,active,,00001,320.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
18989,No record of Vault spare keys,,,1.0,,active,,00001,320.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
18990,Non vault items kept in the vault,,,1.0,,active,,00001,320.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
18994,Vault movement register not signed by authorised staff,,,1.0,,active,,00001,320.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
18997,Wrong timestamp date,,,1.0,,active,,00001,320.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
19001,No authority letter for third party collection,,,1.0,,active,,00001,320.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
19004,roof/ceiling leaking,,,1.0,,active,,00001,320.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
19007,unauthorized access to vault by Staff/anxillary staff,,,1.0,,active,,00001,320.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
19010,Vault chub/compartment properly closed,,,1.0,,active,,00001,320.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
19011,Vault compartment not closed,,,1.0,,active,,00001,320.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
19015,Register not updated,,,1.0,,active,,00001,275.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
19018,safe keep register not signed off by customer,,,1.0,,active,,00001,275.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
19021,Documentation,,,1.0,,active,,00001,275.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
19022,Safe keep item not in a lockable box in the vault,,,1.0,,active,,00001,275.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
19026,Register tore and not adequately kept,,,1.0,,active,,00001,275.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
19030,safe keep register not signed off by custodians,,,1.0,,active,,00001,275.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
19032,Unknown content in custody,,,1.0,,active,,00001,275.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
19035,Cash Analysis,,,1.0,,active,,00001,430.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
19038,Manual deposit slips not properly kept,,,1.0,,active,,00001,430.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
19042,Teller did not indicate  date or amount or rate,,,1.0,,active,,00001,430.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
19045,Customers instruction duly signed in drawers,,,1.0,,active,,00001,276.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
19048,Wrong Scheme,,,1.0,,active,,00001,276.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
19051,Letter heads not properly kept,,,1.0,,active,,00001,276.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
19053,Tellers cubicle not locked when away,,,1.0,,active,,00001,276.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
19055,Vehicle parking/driver not maintained,,,1.0,,active,,00001,455.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
19058,Settlement entry not passed,,,1.0,,active,,00001,277.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
19060,Amount Mismatch,,,1.0,,active,,00001,432.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
19063,Bad image creation for the bank,,,1.0,,active,,00001,400.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
19065,Employee Benefit,,,1.0,,active,,00001,401.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
19067,No date on instrument,,,1.0,,active,,00001,401.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
19069,Sms alert not treated,,,1.0,,active,,00001,401.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
19071,Tellers working tools (uv light/timestamping/stamp etc) not ok,,,1.0,,active,,00001,401.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
19074,Alteration not Signed,,,1.0,,active,,00001,401.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
19076,Documentation issues,,,1.0,,active,,00001,401.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
19078,Instruction not properly filed/Missing,,,1.0,,active,,00001,401.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
19081,Processor did not sign off on instruction,,,1.0,,active,,00001,401.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
19083,Tellers register not signed by the Cash officer,,,1.0,,active,,00001,401.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
19085,Checks not registered,,,1.0,,active,,00001,401.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
19089,Unauthorized Transaction,,,1.0,,active,,00001,401.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
19092,Account closed without instruction,,,1.0,,active,,00001,401.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
19095,Incomplete Transaction,,,1.0,,active,,00001,401.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
19096,Invalid Cheque,,,1.0,,active,,00001,401.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
19101,Wrong timestamp date,,,1.0,,active,,00001,401.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
19104,Dual control not observed,,,1.0,,active,,00001,401.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
19107,Instruction to reactivate not seen,,,1.0,,active,,00001,401.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
19110,Not within TAT/ticket missing,,,1.0,,active,,00001,401.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
17595,Invalid Cheque,,,1.0,,active,,00001,340.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
17598,Charges not taken,,,1.0,,active,,00001,346.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
17600,Return check collected by the customer but not signed for,,,1.0,,active,,00001,346.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
17603,RM collects ATM without customer acknowledgement,,,1.0,,active,,00001,346.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
17609,Wrong Beneficiary Details,,,1.0,,active,,00001,448.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
17611,Wrong Upload,,,1.0,,active,,00001,448.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
17614,No date on instrument,,,1.0,,active,,00001,448.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
17615,Processing without Customers Instruction,,,1.0,,active,,00001,448.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
18717,Cash Analysis,,,1.0,,active,,00001,396.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
18718,Tellers working tools (uv light/timestamping/stamp etc) not ok,,,1.0,,active,,00001,396.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
18722,Teller proof not signed off,,,1.0,,active,,00001,298.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
18725,Ambience,,,1.0,,active,,00001,298.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
18727,Incomplete Transaction,,,1.0,,active,,00001,298.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
18732,Documentation,,,1.0,,active,,00001,298.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
18734,Register not updated,,,1.0,,active,,00001,298.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
18737,Account closure instruction not filled,,,1.0,,active,,00001,298.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
18740,Document not confirmed genuine (fake document),,,1.0,,active,,00001,352.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
18742,Register tore and not adequately kept,,,1.0,,active,,00001,352.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
